| appname | description | site | download | version |
| util-linux/taskset | Show or change the CPU affinity of a process [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/taskset:2.41-riscv64-linux | 2.41 |
| util-linux/sulogin | Single-user login [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/sulogin:2.41-riscv64-linux | 2.41 |
| util-linux/switch_root | Switch to another filesystem as the root of the mount tree [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/switch_root:2.41-riscv64-linux | 2.41 |
| xz/unxz | Decompress files in XZ format [alias=xz --decompress] [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/unxz:5.8.1-riscv64-linux | 5.8.1 |
| util-linux/linux64 | Change reported architecture to 64bit [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/linux64:2.41-riscv64-linux | 2.41 |
| mjpegtools/yuvdenoise | Motion-Compensating-YUV4MPEG2-frame-denoiser [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/yuvdenoise:2.2.1-riscv64-linux | 2.2.1 |
| util-linux/uuidgen | Create a new UUID value [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/uuidgen:2.41-riscv64-linux | 2.41 |
| sharutils/uuencode | Encode a binary file to ASCII data [sharutils] | https://git.savannah.gnu.org/git/sharutils.git | oci://ghcr.io/pkgforge/bincache/sharutils/nixpkgs/uuencode:4.15.2-riscv64-linux | 4.15.2 |
| procps/watch | Execute a program periodically, showing output fullscreen [procps] | https://gitlab.com/procps-ng/procps | oci://ghcr.io/pkgforge/bincache/procps/nixpkgs/watch:4.0.4-riscv64-linux | 4.0.4 |
| procps/vmstat | Report virtual memory statistics [procps] | https://gitlab.com/procps-ng/procps | oci://ghcr.io/pkgforge/bincache/procps/nixpkgs/vmstat:4.0.4-riscv64-linux | 4.0.4 |
| byacc/yacc | Berkeley YACC | https://github.com/ThomasDickey/byacc-snapshots | oci://ghcr.io/pkgforge/bincache/byacc/nixpkgs/yacc:20241231-riscv64-linux | 20241231 |
| outils/vis | Display non-printable characters in a visual format [outils] | https://github.com/leahneukirchen/outils | oci://ghcr.io/pkgforge/bincache/outils/nixpkgs/vis:0.13-riscv64-linux | 0.13 |
| outils/what | Show what versions of object modules were used to construct a file [outils] | https://github.com/leahneukirchen/outils | oci://ghcr.io/pkgforge/bincache/outils/nixpkgs/what:0.13-riscv64-linux | 0.13 |
| net-tools/ypdomainname | Show/Set the system's YP domain name | https://git.code.sf.net/p/net-tools/code | oci://ghcr.io/pkgforge/bincache/net-tools/nixpkgs/ypdomainname:2.10-riscv64-linux | 2.10 |
| mtools/uz | Gunzip and Extract a gzip'd tar'd archive [mtools] | https://github.com/google/mtools | oci://ghcr.io/pkgforge/bincache/mtools/nixpkgs/uz:4.0.48-riscv64-linux | 4.0.48 |
| findutils/xargs | Build and Execute command lines from standard input | https://savannah.gnu.org/git/?group=findutils | oci://ghcr.io/pkgforge/bincache/findutils/nixpkgs/xargs:4.10.0-riscv64-linux | 4.10.0 |
| mjpegtools/yuvcorrect_tune | Interactive color correction tuning for YUV streams [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/yuvcorrect_tune:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/y4mcolorbars | Create a YUV4MPEG2 stream containing a colorbar test pattern [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/y4mcolorbars:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/y4mdenoise | Motion-compensating YUV4MPEG-frame denoiser [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/y4mdenoise:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/y4mhist | Generate histogram information from YUV4MPEG2 streams [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/y4mhist:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/y4minterlace | Interlace/deinterlace YUV4MPEG2 streams [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/y4minterlace:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/y4mivtc | Inverse telecine filter for YUV4MPEG2 streams [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/y4mivtc:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/y4mscaler | Scale/crop/translate a YUV4MPEG2 stream [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/y4mscaler:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/y4mshift | Shift/pad YUV4MPEG2 stream frames [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/y4mshift:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/y4mspatialfilter | Spatial filtering for YUV4MPEG2 streams [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/y4mspatialfilter:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/y4mstabilizer | Video stabilizer for YUV4MPEG2 streams [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/y4mstabilizer:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/y4mtopnm | Convert a YUV4MPEG2 stream to PNM images [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/y4mtopnm:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/y4mtoppm | Convert YUV4MPEG2 stream to PPM images [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/y4mtoppm:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/y4mtoyuv | Convert YUV4MPEG2 stream to raw YUV [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/y4mtoyuv:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/y4munsharp | Unsharp filter for YUV4MPEG2 streams [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/y4munsharp:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/yuyvtoy4m | Convert YUYV format to YUV4MPEG2 stream [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/yuyvtoy4m:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/yuvycsnoise | Noise filter specialized for NTSC Y/C separation noise [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/yuvycsnoise:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/yuvscaler | UPscale/DOWNscale a YUV4MPEG2 stream to a specified format [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/yuvscaler:2.2.1-riscv64-linux | 2.2.1 |
| util-linux/utmpdump | Dump UTMP and WTMP files in raw format [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/utmpdump:2.41-riscv64-linux | 2.41 |
| util-linux/uuidd | A daemon for generating UUIDs [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/uuidd:2.41-riscv64-linux | 2.41 |
| mjpegtools/yuvdeinterlace | Deinterlace YUV streams [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/yuvdeinterlace:2.2.1-riscv64-linux | 2.2.1 |
| util-linux/uuidparse | Parse unique identifiers [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/uuidparse:2.41-riscv64-linux | 2.41 |
| util-linux/waitpid | Wait for arbitrary processes [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/waitpid:2.41-riscv64-linux | 2.41 |
| util-linux/wall | Write a message to all users [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/wall:2.41-riscv64-linux | 2.41 |
| util-linux/wdctl | Show the status of the hardware watchdog [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/wdctl:2.41-riscv64-linux | 2.41 |
| util-linux/whereis | Locate the binary, source, and manual-page files for a command [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/whereis:2.41-riscv64-linux | 2.41 |
| util-linux/wipefs | Wipe signatures from a device [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/wipefs:2.41-riscv64-linux | 2.41 |
| util-linux/write | Send a message to another user [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/write:2.41-riscv64-linux | 2.41 |
| util-linux/zramctl | Set up and control zram devices [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/zramctl:2.41-riscv64-linux | 2.41 |
| mjpegtools/yuvmedianfilter | A filter for yuv images produced by the mjpeg tools [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/yuvmedianfilter:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/yuvkineco | Revert 2-3 pulldown movie [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/yuvkineco:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/yuvinactive | Set a part of the video to a defined state [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/yuvinactive:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/yuvfps | Convert to a different frame rate [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/yuvfps:2.2.1-riscv64-linux | 2.2.1 |
| gettext/xgettext | Extract gettext strings from source [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/xgettext:0.22.5-riscv64-linux | 0.22.5 |
| sharutils/uudecode | Decode an uuencoded file [sharutils] | https://git.savannah.gnu.org/git/sharutils.git | oci://ghcr.io/pkgforge/bincache/sharutils/nixpkgs/uudecode:4.15.2-riscv64-linux | 4.15.2 |
| sudo/visudo | Edit the sudoers file [sudo] | https://github.com/sudo-project/sudo | oci://ghcr.io/pkgforge/bincache/sudo/nixpkgs/visudo:1.9.16p2-riscv64-linux | 1.9.16p2 |
| mjpegtools/y4mblack | Generate black frames in YUV4MPEG2 format [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/y4mblack:2.2.1-riscv64-linux | 2.2.1 |
| gzip/zless | View compressed file contents one screen at a time [gzip] | https://git.savannah.gnu.org/cgit/gzip.git | oci://ghcr.io/pkgforge/bincache/gzip/nixpkgs/zless:1.14-riscv64-linux | 1.14 |
| gzip/zgrep | Searches compressed files using regular expressions [gzip] | https://git.savannah.gnu.org/cgit/gzip.git | oci://ghcr.io/pkgforge/bincache/gzip/nixpkgs/zgrep:1.14-riscv64-linux | 1.14 |
| gzip/zforce | Force a '.gz' extension on all gzip files [gzip] | https://git.savannah.gnu.org/cgit/gzip.git | oci://ghcr.io/pkgforge/bincache/gzip/nixpkgs/zforce:1.14-riscv64-linux | 1.14 |
| gzip/zdiff | Display differences between compressed files [gzip] | https://git.savannah.gnu.org/cgit/gzip.git | oci://ghcr.io/pkgforge/bincache/gzip/nixpkgs/zdiff:1.14-riscv64-linux | 1.14 |
| gzip/zcat | Cat compressed file contents without decompressing them to disk [gzip] | https://git.savannah.gnu.org/cgit/gzip.git | oci://ghcr.io/pkgforge/bincache/gzip/nixpkgs/zcat:1.14-riscv64-linux | 1.14 |
| mjpegtools/yuvcorrect | Color correction for YUV streams [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/yuvcorrect:2.2.1-riscv64-linux | 2.2.1 |
| gzip/zmore | View compressed file contents incrementally [gzip] | https://git.savannah.gnu.org/cgit/gzip.git | oci://ghcr.io/pkgforge/bincache/gzip/nixpkgs/zmore:1.14-riscv64-linux | 1.14 |
| mjpegtools/yuv4mpeg | YUV4MPEG stream format handler [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/yuv4mpeg:2.2.1-riscv64-linux | 2.2.1 |
| gzip/znew | Recompresses .Z (compress) files into .gz format [gzip] | https://git.savannah.gnu.org/cgit/gzip.git | oci://ghcr.io/pkgforge/bincache/gzip/nixpkgs/znew:1.14-riscv64-linux | 1.14 |
| gzip/zcmp | Compare two compressed files [gzip] | https://git.savannah.gnu.org/cgit/gzip.git | oci://ghcr.io/pkgforge/bincache/gzip/nixpkgs/zcmp:1.14-riscv64-linux | 1.14 |
| iproute2/vdpa | vDPA management tool [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/vdpa:6.14.0-riscv64-linux | 6.14.0 |
| mjpegtools/ypipe | Pipe YUV data between mjpegtools programs [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/ypipe:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/yuv2lav | Encode lavtool's raw YUV frame streams into MJPEG files [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/yuv2lav:2.2.1-riscv64-linux | 2.2.1 |
| xz/xzcat | Decompress XZ files to stdout [alias=xz --decompress --stdout] [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/xzcat:5.8.1-riscv64-linux | 5.8.1 |
| which | Shows the full path of (shell) commands | https://www.gnu.org/software/which/ | oci://ghcr.io/pkgforge/bincache/which/nixpkgs/which:2.23-riscv64-linux | 2.23 |
| xz/xzcmp | Compare XZ compressed files [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/xzcmp:5.8.1-riscv64-linux | 5.8.1 |
| wavpack/wavpack | Encode audio files to wavpack [wavpack] | https://github.com/dbry/WavPack | oci://ghcr.io/pkgforge/bincache/wavpack/nixpkgs/wavpack:5.8.1-riscv64-linux | 5.8.1 |
| wavpack/wvgain | Add ReplayGain information to wavpack files [wavpack] | https://github.com/dbry/WavPack | oci://ghcr.io/pkgforge/bincache/wavpack/nixpkgs/wvgain:5.8.1-riscv64-linux | 5.8.1 |
| wavpack/wvunpack | Decode wavpack encoded files [wavpack] | https://github.com/dbry/WavPack | oci://ghcr.io/pkgforge/bincache/wavpack/nixpkgs/wvunpack:5.8.1-riscv64-linux | 5.8.1 |
| wavpack/wvtag | Manipulate wavpack metadata [wavpack] | https://github.com/dbry/WavPack | oci://ghcr.io/pkgforge/bincache/wavpack/nixpkgs/wvtag:5.8.1-riscv64-linux | 5.8.1 |
| wcurl | A simple wrapper around curl to easily download files | https://github.com/curl/wcurl | oci://ghcr.io/pkgforge/bincache/wcurl/official/wcurl:HEAD-70111a3-250526T224442-riscv64-linux | HEAD-70111a3-250526T224442 |
| xray-core/xray | The best v2ray-core, with XTLS support | https://github.com/XTLS/Xray-core | oci://ghcr.io/pkgforge/bincache/xray-core/official/xray:v25.6.8-riscv64-linux | v25.6.8 |
| vim/vimtutor | The VIM Tutor for learning VIM [vim] | https://github.com/vim/vim | oci://ghcr.io/pkgforge/bincache/vim/nixpkgs/vimtutor:9.1.1336-riscv64-linux | 9.1.1336 |
| vim/vimdiff | Edit between 2 & 8 versions of a file with Vim and show differences [vim] | https://github.com/vim/vim | oci://ghcr.io/pkgforge/bincache/vim/nixpkgs/vimdiff:9.1.1336-riscv64-linux | 9.1.1336 |
| vim/vim | VIsual editor iMproved [alias=vi] [vim] | https://github.com/vim/vim | oci://ghcr.io/pkgforge/bincache/vim/nixpkgs/vim:9.1.1336-riscv64-linux | 9.1.1336 |
| vim/vi | VIsual editor iMproved [alias=vim] [vim] | https://github.com/vim/vim | oci://ghcr.io/pkgforge/bincache/vim/nixpkgs/vi:9.1.1336-riscv64-linux | 9.1.1336 |
| whois | Lookup tool for domain names and other internet resources | https://github.com/rfc1036/whois | oci://ghcr.io/pkgforge/bincache/whois/nixpkgs/whois:5.6.1-riscv64-linux | 5.6.1 |
| v2raya | A web GUI client of Project V which supports VMess, VLESS, SS, SSR, Trojan, Tuic and Juicity protocols | https://github.com/v2rayA/v2rayA | oci://ghcr.io/pkgforge/bincache/v2raya/official/v2raya:v2.2.6.7-riscv64-linux | v2.2.6.7 |
| vim/view | Vim in Read-Only Mode [vim] | https://github.com/vim/vim | oci://ghcr.io/pkgforge/bincache/vim/nixpkgs/view:9.1.1336-riscv64-linux | 9.1.1336 |
| xz/xz | Compress/Decompress files using XZ format [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/xz:5.8.1-riscv64-linux | 5.8.1 |
| xz/xzdec | Small and fast decoder for XZ compressed files [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/xzdec:5.8.1-riscv64-linux | 5.8.1 |
| xz/xzdiff | Diff XZ compressed files [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/xzdiff:5.8.1-riscv64-linux | 5.8.1 |
| xz/xzegrep | Search XZ compressed files using extended regular expressions [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/xzegrep:5.8.1-riscv64-linux | 5.8.1 |
| xz/xzfgrep | Search XZ compressed files using fixed strings [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/xzfgrep:5.8.1-riscv64-linux | 5.8.1 |
| xz/xzgrep | Search XZ compressed files using regular expressions [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/xzgrep:5.8.1-riscv64-linux | 5.8.1 |
| xz/xzless | View XZ compressed files with less [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/xzless:5.8.1-riscv64-linux | 5.8.1 |
| xz/xzmore | View XZ compressed files with more [xz] | https://github.com/tukaani-project/xz | oci://ghcr.io/pkgforge/bincache/xz/nixpkgs/xzmore:5.8.1-riscv64-linux | 5.8.1 |
| v2ray-core/v2ray | A proxy server for bypassing network restrictions | https://github.com/v2fly/v2ray-core | oci://ghcr.io/pkgforge/bincache/v2ray-core/official/v2ray:v5.32.0-riscv64-linux | v5.32.0 |
| zsh | The Z shell, A Very advanced and programmable Command Interpreter | https://github.com/zsh-users/zsh | oci://ghcr.io/pkgforge/bincache/zsh/nixpkgs/zsh:5.9-riscv64-linux | 5.9 |
| zstd/zstd | Zstandard Compression/Decompression Utility [zstd] | https://github.com/facebook/zstd | oci://ghcr.io/pkgforge/bincache/zstd/nixpkgs/zstd:1.5.7-riscv64-linux | 1.5.7 |
| zstd/zstdcat | Output Zstandard compressed files to stdout [alias=zstd -dcf] [zstd] | https://github.com/facebook/zstd | oci://ghcr.io/pkgforge/bincache/zstd/nixpkgs/zstdcat:1.5.7-riscv64-linux | 1.5.7 |
| zstd/zstdgrep | Search Zstandard compressed files using regular expressions [zstd] | https://github.com/facebook/zstd | oci://ghcr.io/pkgforge/bincache/zstd/nixpkgs/zstdgrep:1.5.7-riscv64-linux | 1.5.7 |
| zstd/zstdless | View Zstandard compressed files with less [zstd] | https://github.com/facebook/zstd | oci://ghcr.io/pkgforge/bincache/zstd/nixpkgs/zstdless:1.5.7-riscv64-linux | 1.5.7 |
| zstd/zstdmt | Multi-threaded zstd [alias=zstd -T0] [zstd] | https://github.com/facebook/zstd | oci://ghcr.io/pkgforge/bincache/zstd/nixpkgs/zstdmt:1.5.7-riscv64-linux | 1.5.7 |
