| appname | description | site | download | version |
| gdlauncher | ----------------------------------------------------------------------------- | https://gdlauncher.com/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gdlauncher%2Fx86_64-Linux%2F1130/gdlauncher | 1.1.30 |
| gdm-settings | ----------------------------------------------------------------------------- | https://github.com/gdm-settings/gdm-settings | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gdm-settings%2Fx86_64-Linux%2F50/gdm-settings | 5.0 |
| geany | ----------------------------------------------------------------------------- | https://github.com/ecmu/geany.AppImage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/geany%2Fx86_64-Linux%2F200/geany | 2.0.0 |
| gedit | ----------------------------------------------------------------------------- | https://github.com/ivan-hc/Gedit-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gedit%2Fx86_64-Linux%2F482/gedit | 48.2 |
| geeqie | ----------------------------------------------------------------------------- | https://github.com/BestImageViewer/geeqie | https://huggingface.co/datasets/pkgforge/AMcache/resolve/geeqie%2Fx86_64-Linux%2F20250617/geeqie | 2025.06.17 |
| geforcenow-electron | ----------------------------------------------------------------------------- | https://github.com/hmlendea/gfn-electron | https://huggingface.co/datasets/pkgforge/AMcache/resolve/geforcenow-electron%2Fx86_64-Linux%2F220/geforcenow-electron | 2.2.0 |
| gemalaya | ----------------------------------------------------------------------------- | https://gemalaya.gitlab.io | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gemalaya%2Fx86_64-Linux%2F20241107/gemalaya | 2024.11.07 |
| gemini-pake | ----------------------------------------------------------------------------- | https://github.com/tw93/Pake | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gemini-pake%2Fx86_64-Linux%2F311/gemini-pake | 3.1.1 |
| genesis | ----------------------------------------------------------------------------- | https://github.com/GenesisKernel/genesis-front | https://huggingface.co/datasets/pkgforge/AMcache/resolve/genesis%2Fx86_64-Linux%2F0111/genesis | 0.11.1 |
| geofs | ----------------------------------------------------------------------------- | https://github.com/Jminding/GeoFS-Desktop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/geofs%2Fx86_64-Linux%2F16/geofs | 1.6 |
| geometrize | ----------------------------------------------------------------------------- | https://github.com/Tw1ddle/geometrize | https://huggingface.co/datasets/pkgforge/AMcache/resolve/geometrize%2Fx86_64-Linux%2F101/geometrize | 1.0.1 |
| gerbv | ----------------------------------------------------------------------------- | https://github.com/m59peacemaker/gerbv-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gerbv%2Fx86_64-Linux%2F2/gerbv | 2 |
| getthermal | ----------------------------------------------------------------------------- | https://github.com/groupgets/GetThermal | https://huggingface.co/datasets/pkgforge/AMcache/resolve/getthermal%2Fx86_64-Linux%2F014/getthermal | 0.1.4 |
| gextractwinicons | ----------------------------------------------------------------------------- | https://github.com/muflone/gextractwinicons | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gextractwinicons%2Fx86_64-Linux%2F052/gextractwinicons | 0.5.2 |
| ghostty | ----------------------------------------------------------------------------- | https://github.com/pkgforge-dev/ghostty-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/ghostty%2Fx86_64-Linux%2F113/ghostty | 1.1.3 |
| ghostty-nightly | ----------------------------------------------------------------------------- | https://github.com/pkgforge-dev/ghostty-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/ghostty-nightly%2Fx86_64-Linux%2F114/ghostty-nightly | 1.1.4 |
| giada | ----------------------------------------------------------------------------- | https://github.com/monocasual/giada | https://huggingface.co/datasets/pkgforge/AMcache/resolve/giada%2Fx86_64-Linux%2F120/giada | 1.2.0 |
| gibs | ----------------------------------------------------------------------------- | https://github.com/sierdzio/gibs | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gibs%2Fx86_64-Linux%2F2018/gibs | 2018 |
| gifcurry | ----------------------------------------------------------------------------- | https://github.com/lettier/gifcurry | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gifcurry%2Fx86_64-Linux%2F6010/gifcurry | 6.0.1.0 |
| gimp-dev | ----------------------------------------------------------------------------- | https://github.com/ivan-hc/GIMP-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gimp-dev%2Fx86_64-Linux%2F300rc3/gimp-dev | 3.0.0rc3 |
| gimp-git | ----------------------------------------------------------------------------- | https://github.com/ivan-hc/GIMP-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gimp-git%2Fx86_64-Linux%2F54883be1496a91ea/gimp-git | 54883.be1496a91ea |
| gimp-hybrid | ----------------------------------------------------------------------------- | https://github.com/ivan-hc/GIMP-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gimp-hybrid%2Fx86_64-Linux%2F21038/gimp-hybrid | 2.10.38 |
| gimp | ----------------------------------------------------------------------------- | https://github.com/ivan-hc/GIMP-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gimp%2Fx86_64-Linux%2F304/gimp | 3.0.4 |
| gingko | ----------------------------------------------------------------------------- | https://github.com/gingko/client | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gingko%2Fx86_64-Linux%2F2415/gingko | 2.4.15 |
| git-good | ----------------------------------------------------------------------------- | https://github.com/weedz/git-good | https://huggingface.co/datasets/pkgforge/AMcache/resolve/git-good%2Fx86_64-Linux%2F011/git-good | 0.1.1 |
| gitbutler | ----------------------------------------------------------------------------- | https://gitbutler.com | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gitbutler%2Fx86_64-Linux%2F01434/gitbutler | 0.14.34 |
| githoard | ----------------------------------------------------------------------------- | https://github.com/jojobyte/githoard | https://huggingface.co/datasets/pkgforge/AMcache/resolve/githoard%2Fx86_64-Linux%2F040/githoard | 0.4.0 |
| github-desktop | ----------------------------------------------------------------------------- | https://github.com/shiftkey/desktop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/github-desktop%2Fx86_64-Linux%2F349/github-desktop | 3.4.9 |
| gitify | ----------------------------------------------------------------------------- | https://www.gitify.io/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gitify%2Fx86_64-Linux%2F641/gitify | 6.4.1 |
| gitjournal | ----------------------------------------------------------------------------- | https://github.com/GitJournal/GitJournal | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gitjournal%2Fx86_64-Linux%2F1800/gitjournal | 1.80.0 |
| gitkraken | ----------------------------------------------------------------------------- | https://github.com/mmtrt/gitkraken_AppImage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gitkraken%2Fx86_64-Linux%2F1120glibc234/gitkraken | 11.2.0.glibc2.34 |
| gitlight | ----------------------------------------------------------------------------- | https://github.com/colinlienard/gitlight | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gitlight%2Fx86_64-Linux%2F0176/gitlight | 0.17.6 |
| gitnote | ----------------------------------------------------------------------------- | https://github.com/zhaopengme/gitnote | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gitnote%2Fx86_64-Linux%2F310/gitnote | 3.1.0 |
| gitqlient | ----------------------------------------------------------------------------- | https://github.com/francescmm/GitQlient | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gitqlient%2Fx86_64-Linux%2Fbd4f38c4/gitqlient | bd4f38c4 |
| gittyup | ----------------------------------------------------------------------------- | https://github.com/Murmele/Gittyup | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gittyup%2Fx86_64-Linux%2F140/gittyup | 1.4.0 |
| gl-warp2mp4 | ----------------------------------------------------------------------------- | https://github.com/hn-88/GL_warp2mp4 | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gl-warp2mp4%2Fx86_64-Linux%2Fwarp2mp4110/gl-warp2mp4 | warp2mp41.10 |
| glabels | ----------------------------------------------------------------------------- | https://github.com/jimevins/glabels-qt | https://huggingface.co/datasets/pkgforge/AMcache/resolve/glabels%2Fx86_64-Linux%2F399/glabels | 3.99 |
| glaxnimate | ----------------------------------------------------------------------------- | https://glaxnimate.mattbas.org/ | https://huggingface.co/datasets/pkgforge/AMcache/resolve/glaxnimate%2Fx86_64-Linux%2F054/glaxnimate | 0.5.4 |
| gltf-insight | ----------------------------------------------------------------------------- | https://github.com/lighttransport/gltf-insight | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gltf-insight%2Fx86_64-Linux%2F7cf61f1/gltf-insight | 7cf61f1 |
| glulxe | ----------------------------------------------------------------------------- | https://github.com/dino-/glulxe-appimage-build | https://huggingface.co/datasets/pkgforge/AMcache/resolve/glulxe%2Fx86_64-Linux%2F0540/glulxe | 054.0 |
| glyphr-studio-desktop | ----------------------------------------------------------------------------- | https://github.com/glyphr-studio/Glyphr-Studio-Desktop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/glyphr-studio-desktop%2Fx86_64-Linux%2F060/glyphr-studio-desktop | 0.6.0 |
| gm-companion | ----------------------------------------------------------------------------- | https://github.com/PhilInTheGaps/GM-Companion | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gm-companion%2Fx86_64-Linux%2F121/gm-companion | 1.2.1 |
| gmail-desktop | ----------------------------------------------------------------------------- | https://github.com/timche/gmail-desktop | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gmail-desktop%2Fx86_64-Linux%2F382/gmail-desktop | 3.8.2 |
| gmappimager | Graphically Converts GameMaker Studio 2 Linux Games to AppImage Bundles | https://github.com/time-killer-games/GMAppImager | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gmappimager%2Fx86_64-Linux%2F1000/gmappimager | 1.0.0.0 |
| gnome-boxes | ----------------------------------------------------------------------------- | https://github.com/ivan-hc/Boxes-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gnome-boxes%2Fx86_64-Linux%2F480/gnome-boxes | 48.0 |
| gnome-calculator | ----------------------------------------------------------------------------- | https://github.com/ivan-hc/Gnome-calculator-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gnome-calculator%2Fx86_64-Linux%2F481/gnome-calculator | 48.1 |
| gnome-system-monitor3 | GNOME System Monitor (version 3.38, for all GNOME4+ haters) | https://github.com/ivan-hc/Database-of-pkg2appimaged-packages | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gnome-system-monitor3%2Fx86_64-Linux%2F3380/gnome-system-monitor3 | 3.38.0 |
| gnome-tweaks | ----------------------------------------------------------------------------- | https://github.com/ivan-hc/Gnome-tweaks-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gnome-tweaks%2Fx86_64-Linux%2F461/gnome-tweaks | 46.1 |
| gnumeric | ----------------------------------------------------------------------------- | https://github.com/ivan-hc/Gnumeric-appimage | https://huggingface.co/datasets/pkgforge/AMcache/resolve/gnumeric%2Fx86_64-Linux%2F11259/gnumeric | 1.12.59 |
| godmode | ----------------------------------------------------------------------------- | https://github.com/smol-ai/GodMode | https://huggingface.co/datasets/pkgforge/AMcache/resolve/godmode%2Fx86_64-Linux%2F100/godmode | 1.0.0 |
| goldencheetah | ----------------------------------------------------------------------------- | https://github.com/GoldenCheetah/GoldenCheetah | https://huggingface.co/datasets/pkgforge/AMcache/resolve/goldencheetah%2Fx86_64-Linux%2F37/goldencheetah | 3.7 |
| goldendict | ----------------------------------------------------------------------------- | https://github.com/Abs62/goldendict | https://huggingface.co/datasets/pkgforge/AMcache/resolve/goldendict%2Fx86_64-Linux%2F661dd4d/goldendict | 661dd4d |
