| appname | description | site | download | version |
| oras | OCI registry client - manage content like artifacts, images, packages | https://github.com/oras-project/oras | oci://ghcr.io/pkgforge/bincache/oras/official/stable/oras:v1.2.3-riscv64-linux | v1.2.3 |
| net-tools/nisdomainname | Show/Set the system's NIS domain name | https://git.code.sf.net/p/net-tools/code | oci://ghcr.io/pkgforge/bincache/net-tools/nixpkgs/nisdomainname:2.10-riscv64-linux | 2.10 |
| opus-tools/opusenc | Encode audio into Opus format [opus-tools] | https://github.com/xiph/opus-tools | oci://ghcr.io/pkgforge/bincache/opus-tools/ppkg/stable/opusenc:0.2-riscv64-linux | 0.2 |
| opus-tools/opusdec | Encode/Decode audio in Opus format to Wave/RAW PCM [opus-tools] | https://github.com/xiph/opus-tools | oci://ghcr.io/pkgforge/bincache/opus-tools/ppkg/stable/opusdec:0.2-riscv64-linux | 0.2 |
| net-tools/plipconfig | Fine tune PLIP device parameters | https://git.code.sf.net/p/net-tools/code | oci://ghcr.io/pkgforge/bincache/net-tools/nixpkgs/plipconfig:2.10-riscv64-linux | 2.10 |
| numactl/numastat | Show per-NUMA-node memory statistics for processes and the operating system [numactl] | https://github.com/numactl/numactl | oci://ghcr.io/pkgforge/bincache/numactl/nixpkgs/numastat:2.0.18-riscv64-linux | 2.0.18 |
| numactl/numademo | A libnuma test/demo program that benchmarks NUMA memory configurations [numactl] | https://github.com/numactl/numactl | oci://ghcr.io/pkgforge/bincache/numactl/nixpkgs/numademo:2.0.18-riscv64-linux | 2.0.18 |
| lcdf-typetools/otfinfo | Report information about OpenType fonts [lcdf-typetools] | https://github.com/kohler/lcdf-typetools | oci://ghcr.io/pkgforge/bincache/lcdf-typetools/ppkg/otfinfo:2.110-riscv64-linux | 2.110 |
| opus-tools/opusinfo | Display information and perform validity checks on Opus files [opus-tools] | https://github.com/xiph/opus-tools | oci://ghcr.io/pkgforge/bincache/opus-tools/ppkg/stable/opusinfo:0.2-riscv64-linux | 0.2 |
| oils/osh | Unix shell with JSON-compatible structured data | https://github.com/oils-for-unix/oils | oci://ghcr.io/pkgforge/bincache/oils/ppkg/stable/osh:0.29.0-riscv64-linux | 0.29.0 |
| oils/oils-for-unix | Unix shell with JSON-compatible structured data | https://github.com/oils-for-unix/oils | oci://ghcr.io/pkgforge/bincache/oils/ppkg/stable/oils-for-unix:0.29.0-riscv64-linux | 0.29.0 |
| ninja | Small build system with a focus on speed | https://github.com/ninja-build/ninja | oci://ghcr.io/pkgforge/bincache/ninja/ppkg/ninja:1.12.1-riscv64-linux | 1.12.1 |
| moreutils/pee | Tee standard input to pipes [moreutils] | https://git.joeyh.name/index.cgi/moreutils.git | oci://ghcr.io/pkgforge/bincache/moreutils/ppkg/pee:0.70-riscv64-linux | 0.70 |
| orbiton | Fast and config-free text editor and IDE limited to VT100 | https://github.com/xyproto/orbiton | oci://ghcr.io/pkgforge/bincache/orbiton/official/orbiton:v2.70.0-riscv64-linux | v2.70.0 |
| moreutils/parallel | Run programs in parallel [moreutils] | https://git.joeyh.name/index.cgi/moreutils.git | oci://ghcr.io/pkgforge/bincache/moreutils/ppkg/parallel:0.70-riscv64-linux | 0.70 |
| iputils/ping | Send ICMP ECHO_REQUEST to network hosts [iputils] | https://github.com/iputils/iputils | oci://ghcr.io/pkgforge/bincache/iputils/nixpkgs/ping:20240905-riscv64-linux | 20240905 |
| mjpegtools/pgmtoy4m | Convert mpeg2dec pgm and pgmpipe output to YUV4MPEG2 [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/pgmtoy4m:2.2.1-riscv64-linux | 2.2.1 |
| iproute2/nstat | Display network statistics for network interfaces, protocols, and sockets [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/nstat:6.14.0-riscv64-linux | 6.14.0 |
| numactl/numactl | Control NUMA policy for processes or shared memory [numactl] | https://github.com/numactl/numactl | oci://ghcr.io/pkgforge/bincache/numactl/nixpkgs/numactl:2.0.18-riscv64-linux | 2.0.18 |
| oksh | Portable OpenBSD ksh, based on the Public Domain Korn Shell (pdksh) | https://github.com/ibara/oksh | oci://ghcr.io/pkgforge/bincache/oksh/nixpkgs/oksh:7.7-riscv64-linux | 7.7 |
| openssl/openssl | Toolkit for the Transport Layer Security (TLS) and Secure Sockets Layer (SSL) protocols | https://github.com/openssl/openssl | oci://ghcr.io/pkgforge/bincache/openssl/nixpkgs/openssl:3.4.1-riscv64-linux | 3.4.1 |
| mjpegtools/pnmtoy4m | Convert PNM images to YUV4MPEG2 stream [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/pnmtoy4m:2.2.1-riscv64-linux | 2.2.1 |
| util-linux/partx | Tell the kernel about the presence and numbering of partitions [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/partx:2.41-riscv64-linux | 2.41 |
| util-linux/nsenter | Run a program with namespaces of other processes [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/nsenter:2.41-riscv64-linux | 2.41 |
| vorbis-tools/ogg123 | Play Ogg, and FLAC files [vorbis-tools] | https://github.com/xiph/vorbis-tools | oci://ghcr.io/pkgforge/bincache/vorbis-tools/ppkg/stable/ogg123:1.4.3-riscv64-linux | 1.4.3 |
| util-linux/nologin | Politely refuse a login [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/nologin:2.41-riscv64-linux | 2.41 |
| patchelf | A small utility to modify the dynamic linker and RPATH of ELF executables | https://github.com/NixOS/patchelf | oci://ghcr.io/pkgforge/bincache/patchelf/nixpkgs/patchelf:0.15.0-riscv64-linux | 0.15.0 |
| pigz/pigz | A parallel implementation of gzip for multi-core machines | https://github.com/madler/pigz | oci://ghcr.io/pkgforge/bincache/pigz/nixpkgs/pigz:2.8-riscv64-linux | 2.8 |
| procps/pidof | Determine the Process identifier of a running program [procps] | https://gitlab.com/procps-ng/procps | oci://ghcr.io/pkgforge/bincache/procps/nixpkgs/pidof:4.0.4-riscv64-linux | 4.0.4 |
| pkgconf/pkgconf | Package compiler and linker metadata Toolkit | https://github.com/pkgconf/pkgconf | oci://ghcr.io/pkgforge/bincache/pkgconf/nixpkgs/pkgconf:2.4.3-riscv64-linux | 2.4.3 |
| util-linux/prlimit | Show or change the resource limits of a process [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/prlimit:2.41-riscv64-linux | 2.41 |
| socat/procan | Prints information about process parameters to stdout meant for debugging socat [soact] | https://repo.or.cz/socat.git | oci://ghcr.io/pkgforge/bincache/socat/nixpkgs/procan:1.8.0.3-riscv64-linux | 1.8.0.3 |
| procps/pmap | Report memory map of a process [procps] | https://gitlab.com/procps-ng/procps | oci://ghcr.io/pkgforge/bincache/procps/nixpkgs/pmap:4.0.4-riscv64-linux | 4.0.4 |
| vorbis-tools/oggdec | Simple decoder to PCM audio file (Wave or RAW) [vorbis-tools] | https://github.com/xiph/vorbis-tools | oci://ghcr.io/pkgforge/bincache/vorbis-tools/ppkg/stable/oggdec:1.4.3-riscv64-linux | 1.4.3 |
| vorbis-tools/oggenc | Encode audio into the Ogg Vorbis format [vorbis-tools] | https://github.com/xiph/vorbis-tools | oci://ghcr.io/pkgforge/bincache/vorbis-tools/ppkg/stable/oggenc:1.4.3-riscv64-linux | 1.4.3 |
| procps/pkill | Send a signal to processes based on name and other attributes [procps] | https://gitlab.com/procps-ng/procps | oci://ghcr.io/pkgforge/bincache/procps/nixpkgs/pkill:4.0.4-riscv64-linux | 4.0.4 |
| util-linux/pipesz | Set/Examine pipe and FIFO buffer sizes [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/pipesz:2.41-riscv64-linux | 2.41 |
| vorbis-tools/ogginfo | Print information about Ogg files [vorbis-tools] | https://github.com/xiph/vorbis-tools | oci://ghcr.io/pkgforge/bincache/vorbis-tools/ppkg/stable/ogginfo:1.4.3-riscv64-linux | 1.4.3 |
| util-linux/pivot_root | Change the root filesystem [util-linux] | https://github.com/util-linux/util-linux | oci://ghcr.io/pkgforge/bincache/util-linux/nixpkgs/pivot_root:2.41-riscv64-linux | 2.41 |
| procps/pgrep | Search for processes by name and other attributes, returning their process IDs [procps] | https://gitlab.com/procps-ng/procps | oci://ghcr.io/pkgforge/bincache/procps/nixpkgs/pgrep:4.0.4-riscv64-linux | 4.0.4 |
| procps/sysctl | Configure kernel parameters at runtime [procps] | https://gitlab.com/procps-ng/procps | oci://ghcr.io/pkgforge/bincache/procps/nixpkgs/sysctl:4.0.4-riscv64-linux | 4.0.4 |
| e2fsprogs/resize2fs | ext2/ext3/ext4 file system resizer [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/resize2fs:1.47.2-riscv64-linux | 1.47.2 |
| qman | Modern manual page viewer for Terminals | https://github.com/plp13/qman | oci://ghcr.io/pkgforge/bincache/qman/ppkg/qman:1.4.0-riscv64-linux | 1.4.0 |
| pax-utils/pspax | List ELF/PaX information about running processes [pax-utils] | https://gitweb.gentoo.org/proj/pax-utils.git | oci://ghcr.io/pkgforge/bincache/pax-utils/ppkg/pspax:1.3.8-riscv64-linux | 1.3.8 |
| pax-utils/scanelf | User-space utility to scan ELF files [pax-utils] | https://gitweb.gentoo.org/proj/pax-utils.git | oci://ghcr.io/pkgforge/bincache/pax-utils/ppkg/scanelf:1.3.8-riscv64-linux | 1.3.8 |
| curl/trurl | A command line tool for URL parsing and Manipulation | https://github.com/stunnel/static-curl | oci://ghcr.io/pkgforge/bincache/curl/stunnel/trurl:8.14.1-riscv64-linux | 8.14.1 |
| pax-utils/symtree | Display libraries that satisfy undefined symbols, as a tree [pax-utils] | https://gitweb.gentoo.org/proj/pax-utils.git | oci://ghcr.io/pkgforge/bincache/pax-utils/ppkg/symtree:1.3.8-riscv64-linux | 1.3.8 |
| pax-utils/scanmacho | User-space utility to scan Mach-O files [pax-utils] | https://gitweb.gentoo.org/proj/pax-utils.git | oci://ghcr.io/pkgforge/bincache/pax-utils/ppkg/scanmacho:1.3.8-riscv64-linux | 1.3.8 |
| qemu-user/qemu-ppc64le | Simulate a 64-bit little-endian PowerPC machine [qemu-user] | https://github.com/tonistiigi/binfmt | oci://ghcr.io/pkgforge/bincache/qemu-user/tonistiigi/qemu-ppc64le:deploy_v9.2.2-52-riscv64-linux | deploy/v9.2.2-52 |
| qemu-user/qemu-mips64 | Simulate a 64-bit big-endian MIPS machine [qemu-user] | https://github.com/tonistiigi/binfmt | oci://ghcr.io/pkgforge/bincache/qemu-user/tonistiigi/qemu-mips64:deploy_v9.2.2-52-riscv64-linux | deploy/v9.2.2-52 |
| oils/ysh | Unix shell with JSON-compatible structured data | https://github.com/oils-for-unix/oils | oci://ghcr.io/pkgforge/bincache/oils/ppkg/stable/ysh:0.29.0-riscv64-linux | 0.29.0 |
| qemu-user/qemu-aarch64 | Simulate a 64-bit Arm machine [qemu-user] | https://github.com/tonistiigi/binfmt | oci://ghcr.io/pkgforge/bincache/qemu-user/tonistiigi/qemu-aarch64:deploy_v9.2.2-52-riscv64-linux | deploy/v9.2.2-52 |
| qemu-user/qemu-arm | Simulate a 32-bit Arm machine [qemu-user] | https://github.com/tonistiigi/binfmt | oci://ghcr.io/pkgforge/bincache/qemu-user/tonistiigi/qemu-arm:deploy_v9.2.2-52-riscv64-linux | deploy/v9.2.2-52 |
| qemu-user/qemu-i386 | Simulate a 32-bit x86 machine [qemu-user] | https://github.com/tonistiigi/binfmt | oci://ghcr.io/pkgforge/bincache/qemu-user/tonistiigi/qemu-i386:deploy_v9.2.2-52-riscv64-linux | deploy/v9.2.2-52 |
| qemu-user/qemu-loongarch64 | Simulate a 64-bit LoongArch machine [qemu-user] | https://github.com/tonistiigi/binfmt | oci://ghcr.io/pkgforge/bincache/qemu-user/tonistiigi/qemu-loongarch64:deploy_v9.2.2-52-riscv64-linux | deploy/v9.2.2-52 |
| moreutils/ts | Timestamp input [moreutils] | https://git.joeyh.name/index.cgi/moreutils.git | oci://ghcr.io/pkgforge/bincache/moreutils/ppkg/ts:0.70-riscv64-linux | 0.70 |
| moreutils/vidir | Edit directories and filenames [moreutils] | https://git.joeyh.name/index.cgi/moreutils.git | oci://ghcr.io/pkgforge/bincache/moreutils/ppkg/vidir:0.70-riscv64-linux | 0.70 |
| moreutils/zrun | Automatically uncompress arguments to command [moreutils] | https://git.joeyh.name/index.cgi/moreutils.git | oci://ghcr.io/pkgforge/bincache/moreutils/ppkg/zrun:0.70-riscv64-linux | 0.70 |
| moreutils/sponge | Soak up standard input and write to a file [moreutils] | https://git.joeyh.name/index.cgi/moreutils.git | oci://ghcr.io/pkgforge/bincache/moreutils/ppkg/sponge:0.70-riscv64-linux | 0.70 |
| qemu-user/qemu-x86_64 | Simulate a 64-bit x86 machine [qemu-user] | https://github.com/tonistiigi/binfmt | oci://ghcr.io/pkgforge/bincache/qemu-user/tonistiigi/qemu-x86_64:deploy_v9.2.2-52-riscv64-linux | deploy/v9.2.2-52 |
| qemu-user/qemu-s390x | Simulate an IBM System z machine [qemu-user] | https://github.com/tonistiigi/binfmt | oci://ghcr.io/pkgforge/bincache/qemu-user/tonistiigi/qemu-s390x:deploy_v9.2.2-52-riscv64-linux | deploy/v9.2.2-52 |
| qemu-user/qemu-mips64el | Simulate a 64-bit little-endian MIPS machine [qemu-user] | https://github.com/tonistiigi/binfmt | oci://ghcr.io/pkgforge/bincache/qemu-user/tonistiigi/qemu-mips64el:deploy_v9.2.2-52-riscv64-linux | deploy/v9.2.2-52 |
| bintools/size | Lists the section sizes of an object or archive file [bintools] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/bintools/nixpkgs/size:2.44-riscv64-linux | 2.44 |
| moreutils/vipe | Edit pipe [moreutils] | https://git.joeyh.name/index.cgi/moreutils.git | oci://ghcr.io/pkgforge/bincache/moreutils/ppkg/vipe:0.70-riscv64-linux | 0.70 |
| bintools/ranlib | Generates an index to the contents of an archive [bintools] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/bintools/nixpkgs/ranlib:2.44-riscv64-linux | 2.44 |
| bintools/strings | Lists printable strings from files [bintools] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/bintools/nixpkgs/strings:2.44-riscv64-linux | 2.44 |
| bintools/readelf | Displays information from any ELF format object file [bintools] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/bintools/nixpkgs/readelf:2.44-riscv64-linux | 2.44 |
| bintools/strip | Discards symbols [bintools] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/bintools/nixpkgs/strip:2.44-riscv64-linux | 2.44 |
| binutils/strings | Lists printable strings from files [binutils] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/binutils/nixpkgs/strings:2.44-riscv64-linux | 2.44 |
| binutils/size | Lists the section sizes of an object or archive file [binutils] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/binutils/nixpkgs/size:2.44-riscv64-linux | 2.44 |
| binutils/readelf | Displays information from any ELF format object file [binutils] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/binutils/nixpkgs/readelf:2.44-riscv64-linux | 2.44 |
| binutils/ranlib | Generates an index to the contents of an archive [binutils] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/binutils/nixpkgs/ranlib:2.44-riscv64-linux | 2.44 |
| binutils/strip | Discards symbols [binutils] | https://sourceware.org/git/gitweb.cgi?p=binutils-gdb.git | oci://ghcr.io/pkgforge/bincache/binutils/nixpkgs/strip:2.44-riscv64-linux | 2.44 |
| byacc/yacc | Berkeley YACC | https://github.com/ThomasDickey/byacc-snapshots | oci://ghcr.io/pkgforge/bincache/byacc/nixpkgs/yacc:20241231-riscv64-linux | 20241231 |
| dateutils/strptime | Parse input from stdin according to one of the given formats FORMATs [dateutils] | https://github.com/hroptatyr/dateutils | oci://ghcr.io/pkgforge/bincache/dateutils/nixpkgs/strptime:0.4.11-riscv64-linux | 0.4.11 |
| dos2unix/unix2dos | Unix to DOS and vice versa text file format (line endings) converter [dos2unix] | https://dos2unix.sourceforge.io | oci://ghcr.io/pkgforge/bincache/dos2unix/nixpkgs/unix2dos:7.5.2-riscv64-linux | 7.5.2 |
| dos2unix/unix2mac | Unix to MAC and vice versa text file format (line endings) converter [dos2unix] | https://dos2unix.sourceforge.io | oci://ghcr.io/pkgforge/bincache/dos2unix/nixpkgs/unix2mac:7.5.2-riscv64-linux | 7.5.2 |
| lcdf-typetools/t1testpage | Create a PostScript proof for a Type 1 font [lcdf-typetools] | https://github.com/kohler/lcdf-typetools | oci://ghcr.io/pkgforge/bincache/lcdf-typetools/ppkg/t1testpage:2.110-riscv64-linux | 2.110 |
| lcdf-typetools/t1dotlessj | Create a dotless-j PostScript Type 1 font [lcdf-typetools] | https://github.com/kohler/lcdf-typetools | oci://ghcr.io/pkgforge/bincache/lcdf-typetools/ppkg/t1dotlessj:2.110-riscv64-linux | 2.110 |
| e2fsprogs/tune2fs | Adjust tunable file system parameters on ext2/ext3/ext4 file systems [e2fsprogs] | https://github.com/tytso/e2fsprogs | oci://ghcr.io/pkgforge/bincache/e2fsprogs/nixpkgs/tune2fs:1.47.2-riscv64-linux | 1.47.2 |
| lcdf-typetools/t1lint | Check a PostScript Type 1 font for correctness [lcdf-typetools] | https://github.com/kohler/lcdf-typetools | oci://ghcr.io/pkgforge/bincache/lcdf-typetools/ppkg/t1lint:2.110-riscv64-linux | 2.110 |
| lcdf-typetools/t1rawafm | Produce raw AFM metrics from a PostScript Type 1 font [lcdf-typetools] | https://github.com/kohler/lcdf-typetools | oci://ghcr.io/pkgforge/bincache/lcdf-typetools/ppkg/t1rawafm:2.110-riscv64-linux | 2.110 |
| lcdf-typetools/t1reencode | Re-encode a PostScript Type 1 font [lcdf-typetools] | https://github.com/kohler/lcdf-typetools | oci://ghcr.io/pkgforge/bincache/lcdf-typetools/ppkg/t1reencode:2.110-riscv64-linux | 2.110 |
| lcdf-typetools/ttftotype42 | Create PostScript Type 42 wrapper of TrueType font [lcdf-typetools] | https://github.com/kohler/lcdf-typetools | oci://ghcr.io/pkgforge/bincache/lcdf-typetools/ppkg/ttftotype42:2.110-riscv64-linux | 2.110 |
| exfatprogs/tune | Userspace utilities for creating and fixing and debugging exFAT filesystem | https://github.com/exfatprogs/exfatprogs | oci://ghcr.io/pkgforge/bincache/exfatprogs/nixpkgs/tune.exfat:1.2.9-riscv64-linux | 1.2.9 |
| findutils/updatedb | Update a file name database | https://savannah.gnu.org/git/?group=findutils | oci://ghcr.io/pkgforge/bincache/findutils/nixpkgs/updatedb:4.10.0-riscv64-linux | 4.10.0 |
| findutils/xargs | Build and Execute command lines from standard input | https://savannah.gnu.org/git/?group=findutils | oci://ghcr.io/pkgforge/bincache/findutils/nixpkgs/xargs:4.10.0-riscv64-linux | 4.10.0 |
| fuse/ulockmgr_server | Lock Manager Server for FUSE filesystems [fuse] | https://github.com/libfuse/libfuse | oci://ghcr.io/pkgforge/bincache/fuse/nixpkgs/ulockmgr_server:2.9.9-riscv64-linux | 2.9.9 |
| gettext/xgettext | Extract gettext strings from source [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/xgettext:0.22.5-riscv64-linux | 0.22.5 |
| gettext/recode-sr-latin | Convert Serbian text from Cyrillic to Latin script [gettext] | https://git.savannah.gnu.org/gitweb/?p=gettext.git | oci://ghcr.io/pkgforge/bincache/gettext/nixpkgs/recode-sr-latin:0.22.5-riscv64-linux | 0.22.5 |
| gzip/zgrep | Searches compressed files using regular expressions [gzip] | https://git.savannah.gnu.org/cgit/gzip.git | oci://ghcr.io/pkgforge/bincache/gzip/nixpkgs/zgrep:1.14-riscv64-linux | 1.14 |
| gzip/uncompress | Decompress .Z (compress) file [gzip] | https://git.savannah.gnu.org/cgit/gzip.git | oci://ghcr.io/pkgforge/bincache/gzip/nixpkgs/uncompress:1.14-riscv64-linux | 1.14 |
| gzip/zcat | Cat compressed file contents without decompressing them to disk [gzip] | https://git.savannah.gnu.org/cgit/gzip.git | oci://ghcr.io/pkgforge/bincache/gzip/nixpkgs/zcat:1.14-riscv64-linux | 1.14 |
| gzip/zcmp | Compare two compressed files [gzip] | https://git.savannah.gnu.org/cgit/gzip.git | oci://ghcr.io/pkgforge/bincache/gzip/nixpkgs/zcmp:1.14-riscv64-linux | 1.14 |
| gzip/zdiff | Display differences between compressed files [gzip] | https://git.savannah.gnu.org/cgit/gzip.git | oci://ghcr.io/pkgforge/bincache/gzip/nixpkgs/zdiff:1.14-riscv64-linux | 1.14 |
| gzip/zforce | Force a '.gz' extension on all gzip files [gzip] | https://git.savannah.gnu.org/cgit/gzip.git | oci://ghcr.io/pkgforge/bincache/gzip/nixpkgs/zforce:1.14-riscv64-linux | 1.14 |
| gzip/znew | Recompresses .Z (compress) files into .gz format [gzip] | https://git.savannah.gnu.org/cgit/gzip.git | oci://ghcr.io/pkgforge/bincache/gzip/nixpkgs/znew:1.14-riscv64-linux | 1.14 |
| gzip/zless | View compressed file contents one screen at a time [gzip] | https://git.savannah.gnu.org/cgit/gzip.git | oci://ghcr.io/pkgforge/bincache/gzip/nixpkgs/zless:1.14-riscv64-linux | 1.14 |
| gzip/zmore | View compressed file contents incrementally [gzip] | https://git.savannah.gnu.org/cgit/gzip.git | oci://ghcr.io/pkgforge/bincache/gzip/nixpkgs/zmore:1.14-riscv64-linux | 1.14 |
| interception-tools/udevmon | Monitor input devices for launching tasks [interception-tools] | https://gitlab.com/interception/linux/tools | oci://ghcr.io/pkgforge/bincache/interception-tools/nixpkgs/udevmon:0.6.8-riscv64-linux | 0.6.8 |
| interception-tools/uinput | Redirect device input events from stdin to virtual device [interception-tools] | https://gitlab.com/interception/linux/tools | oci://ghcr.io/pkgforge/bincache/interception-tools/nixpkgs/uinput:0.6.8-riscv64-linux | 0.6.8 |
| iproute2/ss | Utility to dump/investigate sockets [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/ss:6.14.0-riscv64-linux | 6.14.0 |
| iproute2/tc | Show/Manipulate traffic control settings [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/tc:6.14.0-riscv64-linux | 6.14.0 |
| iproute2/rdma | Manage Remote Direct Memory Access (RDMA) devices and connections for high-performance networking [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/rdma:6.14.0-riscv64-linux | 6.14.0 |
| iproute2/routel | List routes with pretty output format [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/routel:6.14.0-riscv64-linux | 6.14.0 |
| iproute2/rtacct | Display and monitors the accounting information of routing tables [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/rtacct:6.14.0-riscv64-linux | 6.14.0 |
| iproute2/rtmon | Listen to and monitor RTnetlink [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/rtmon:6.14.0-riscv64-linux | 6.14.0 |
| iproute2/rtstat | Display routing table statistics, including the number of routes and related metrics [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/rtstat:6.14.0-riscv64-linux | 6.14.0 |
| iproute2/vdpa | vDPA management tool [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/vdpa:6.14.0-riscv64-linux | 6.14.0 |
| iproute2/tipc | A TIPC configuration and management tool [iproute2] | https://github.com/iproute2/iproute2 | oci://ghcr.io/pkgforge/bincache/iproute2/nixpkgs/tipc:6.14.0-riscv64-linux | 6.14.0 |
| iputils/tracepath | Trace path to a network host discovering MTU along this path [iputils] | https://github.com/iputils/iputils | oci://ghcr.io/pkgforge/bincache/iputils/nixpkgs/tracepath:20240905-riscv64-linux | 20240905 |
| kmod/rmmod | Remove a module from the Linux Kernel [kmod] | https://github.com/kmod-project/kmod | oci://ghcr.io/pkgforge/bincache/kmod/nixpkgs/rmmod:31-riscv64-linux | 31 |
| libcap/setcap | Set file capabilities [libcap] | https://git.kernel.org/pub/scm/libs/libcap/libcap.git | oci://ghcr.io/pkgforge/bincache/libcap/nixpkgs/setcap:2.75-riscv64-linux | 2.75 |
| desktop-file-utils/update-desktop-database | Update the MIME-types application database [desktop-file-utils] | https://gitlab.freedesktop.org/xdg/desktop-file-utils | oci://ghcr.io/pkgforge/bincache/desktop-file-utils/ppkg/update-desktop-database:0.28-riscv64-linux | 0.28 |
| libcap-ng/pscap | See process capabilities [libcap-ng] | https://github.com/stevegrubb/libcap-ng | oci://ghcr.io/pkgforge/bincache/libcap-ng/nixpkgs/pscap:0.8.5-riscv64-linux | 0.8.5 |
| mjpegtools/ypipe | Pipe YUV data between mjpegtools programs [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/ypipe:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/y4mshift | Shift/pad YUV4MPEG2 stream frames [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/y4mshift:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/yuvycsnoise | Noise filter specialized for NTSC Y/C separation noise [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/yuvycsnoise:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/yuvscaler | UPscale/DOWNscale a YUV4MPEG2 stream to a specified format [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/yuvscaler:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/yuvmedianfilter | A filter for yuv images produced by the mjpeg tools [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/yuvmedianfilter:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/yuvkineco | Revert 2-3 pulldown movie [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/yuvkineco:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/yuvinactive | Set a part of the video to a defined state [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/yuvinactive:2.2.1-riscv64-linux | 2.2.1 |
| mjpegtools/yuvfps | Convert to a different frame rate [mjpegtools] | https://svn.code.sf.net/p/mjpeg/Code/ | oci://ghcr.io/pkgforge/bincache/mjpegtools/nixpkgs/yuvfps:2.2.1-riscv64-linux | 2.2.1 |
